draw,mutual_information
2591,0.3321133886245966
2592,0.3267548845653989
2593,0.3230903042483533
2594,0.364278896697364
2595,0.4184682714474932
2596,0.3778771829288483
2597,0.33468792705197625
2598,0.31002458357875806
2599,0.3261755294545643
2600,0.3122805794506567
2601,0.3180822222600379
2602,0.34559956370656053
2603,0.3355504199280155
2604,0.28461202420604215
2605,0.3213665570715136
2606,0.3502897866801562
2607,0.3699375085446541
2608,0.3465749658145496
2609,0.33606607966050195
2610,0.38378474472618906
2611,0.27335403236161593
2612,0.3809760817684875
2613,0.314727348113121
2614,0.3365023224108947
2615,0.35643857134303714
2616,0.33993424327246524
2617,0.3071125890588875
2618,0.385133382496174
2619,0.3827396367564302
2620,0.37222292304321414
2621,0.38169635148796566
2622,0.3150078374212857
2623,0.4242476368917991
2624,0.31969235280635466
2625,0.32058228845717407
2626,0.3698058761220402
2627,0.34216044853754823
2628,0.3479494950059552
2629,0.3692105378386872
2630,0.29649373103087884
2631,0.31671945457064377
2632,0.28865930687370334
2633,0.30303792832999576
2634,0.36002637077797406
2635,0.35335993502503715
2636,0.3469870374198005
2637,0.3618641992002014
2638,0.39599443769087417
2639,0.3534764621042026
2640,0.3502970494967479
2641,0.4188243704213406
2642,0.3164636217224941
2643,0.3738526295007172
2644,0.3525207592948112
2645,0.3220539746577953
2646,0.3119475629552424
2647,0.3879658127082113
2648,0.36387865401143626
2649,0.369713361127161
2650,0.40525529723987264
2651,0.34721385052151277
2652,0.3445812474169476
2653,0.3209515677938901
2654,0.4012786147050975
2655,0.3687333735588041
2656,0.3918803888554985
2657,0.31291298059716555
2658,0.2506501783459574
2659,0.3437835293528475
2660,0.3538791854571488
2661,0.42057725509129007
2662,0.3774850829823668
2663,0.3797537852410833
2664,0.27971221866162876
2665,0.32059201083029265
2666,0.4095954259524328
2667,0.3708002943215267
2668,0.378602458043376
2669,0.33293679018868794
2670,0.29812127903686303
2671,0.3917966842590217
2672,0.3735982401253706
2673,0.36535919319256394
2674,0.33629069203945594
2675,0.3970080982904509
2676,0.37922026584699564
2677,0.31418747347029274
2678,0.3670484222619468
2679,0.42156474749801465
2680,0.4018253424821734
2681,0.28533345177143943
2682,0.40611403238782984
2683,0.3440384649227939
2684,0.3719154094752688
2685,0.31888493013458863
2686,0.3455704314375585
2687,0.3542435919040776
2688,0.3856247234437822
2689,0.3972689922270236
2690,0.3831315102389503
2691,0.3106555958003141
2692,0.34472140598974743
2693,0.3409152207933679
2694,0.3130020073999358
2695,0.3083043097881699
2696,0.39318674965944655
2697,0.3678796106100659
2698,0.37329883766452454
2699,0.3253504440102333
2700,0.3129737453726529
2701,0.33838683735691566
2702,0.2748803297374174
2703,0.3181864469933866
2704,0.3463125822826907
2705,0.40794526253211316
2706,0.3775506433381972
2707,0.35336439834756384
2708,0.30469391816726743
2709,0.3631125423079551
2710,0.30382121798781014
2711,0.3233816332204853
2712,0.3706692089694865
2713,0.32194086735984717
2714,0.3541229909249366
2715,0.3479851127053335
2716,0.3427793599910314
2717,0.28491299960571004
2718,0.2374486145913206
2719,0.3312988934971566
2720,0.30400345426626485
2721,0.29342358093027787
2722,0.3513376686380911
2723,0.31154194979503114
2724,0.31166867223216865
2725,0.36311474104454255
2726,0.3502422924386619
2727,0.3966821614966407
2728,0.39743861005977843
2729,0.39869178373842784
2730,0.39026769905625525
2731,0.35347365957178223
2732,0.395877250418442
2733,0.3322979849173566
2734,0.4127846439303271
2735,0.3574673139896132
2736,0.4020774597570651
2737,0.3172053219576165
2738,0.2930546931868774
2739,0.39516905529065083
2740,0.36438363717415045
2741,0.35215870368368885
2742,0.34813185856743045
2743,0.4048534353532709
2744,0.38060226734184166
2745,0.3640482428469074
2746,0.3927920961216298
2747,0.3428354636866153
2748,0.3963369933805678
2749,0.36123699666806175
2750,0.3829354153047264
2751,0.3482572997344815
2752,0.35455168076016097
2753,0.3778466597691117
2754,0.36113111020501387
2755,0.3682524685941022
2756,0.3564519141445608
2757,0.3787220083007359
2758,0.3759301661870009
2759,0.3104300574148966
2760,0.35875640242117246
2761,0.3462895054845112
2762,0.3420065173909741
2763,0.3020660893157965
2764,0.34756046956328435
2765,0.3440164603922895
2766,0.3736950005096005
2767,0.37206614044540043
2768,0.4010586924125352
2769,0.3957405443158608
2770,0.322367966145225
2771,0.3677274218681488
2772,0.33456586953392353
2773,0.3467840409988714
2774,0.3590656189884309
2775,0.31331578319331044
2776,0.34942911582056935
2777,0.3557841942673061
2778,0.32292741411443604
2779,0.3672578770125985
2780,0.3963298625445262
2781,0.41274315315979004
2782,0.3178556100824004
2783,0.3810586333536574
2784,0.2523852844954746
2785,0.3589323205181292
2786,0.368466057160993
2787,0.33896673747946515
2788,0.3092728523806403
2789,0.338416550672926
2790,0.35063021807780714
2791,0.33684872141031175
2792,0.31111767698748904
2793,0.3796211444000228
2794,0.33288189555304815
2795,0.3016710724718914
2796,0.3268263903109472
2797,0.3720710509938647
2798,0.3508061213162099
2799,0.3519003920910544
2800,0.32924899543700326
2801,0.3688852045802671
2802,0.40236593034528667
2803,0.3708128382931517
2804,0.4307981229772415
2805,0.3480071253088104
2806,0.33357623136448344
2807,0.32656215776815767
2808,0.41091798663795265
2809,0.3910139010890621
2810,0.33692669840493616
2811,0.35589624977625167
2812,0.3486332064571429
2813,0.359877266368712
2814,0.2926920772740451
2815,0.3216377904809873
2816,0.35453725098371436
2817,0.3164568744965228
2818,0.31521991173049235
2819,0.3538483462452904
2820,0.44182785771053856
2821,0.2946314988297618
2822,0.38969128472513104
2823,0.3347957909057562
2824,0.39221860701065614
2825,0.3873113772828902
2826,0.3924700100195264
2827,0.34200468636879
2828,0.3191618231704272
2829,0.29623971428947904
2830,0.37165629281135626
2831,0.33319891190278694
2832,0.3689451769757599
2833,0.4087258193030139
2834,0.34266341953416735
2835,0.4070972736754732
2836,0.39775552365842426
2837,0.39946128406196735
2838,0.3774942211996972
2839,0.35328617000363494
2840,0.32703001032772994
2841,0.3404322137875697
2842,0.37149535100779696
2843,0.40054703202243136
2844,0.34707517260171405
2845,0.3530776822421249
2846,0.3549968859056496
2847,0.3468730330770762
2848,0.38308893523363574
2849,0.32966994635141234
2850,0.3821140615054466
2851,0.38877806854451435
2852,0.39186423967931594
2853,0.2995430217311683
2854,0.4498445285157149
2855,0.3480799068724778
2856,0.31477376585273253
2857,0.3423740571513445
2858,0.31861973658615517
2859,0.3829798237899249
2860,0.3461276791969161
2861,0.3317243988025833
2862,0.3417756707942816
2863,0.31423540119899807
2864,0.34799189510664075
2865,0.2882524747368649
2866,0.2820400518944992
2867,0.3757121583607761
2868,0.2750657941318271
2869,0.327192041223515
2870,0.36825673334060083
2871,0.319845349533872
2872,0.3731065650511227
2873,0.35910107874506103
2874,0.2980273249909291
2875,0.39004043428050883
2876,0.3470357174240779
2877,0.3436001203595582
2878,0.388219128105852
2879,0.35561693814923556
2880,0.34801831667872296
2881,0.3866337761981615
2882,0.37882389745812883
2883,0.34294064275750147
2884,0.31128761550912953
2885,0.28454758378582534
2886,0.3801365124010756
2887,0.29603385089849965
2888,0.35847418065073633
2889,0.34435651826842006
2890,0.37539103240382543
2891,0.36334345541464463
2892,0.3210635573696714
2893,0.34810670001822386
2894,0.3132581674021315
2895,0.3397507078030011
2896,0.36094504565248364
2897,0.36268437354834226
2898,0.4018107979467551
2899,0.36530475581209787
2900,0.31470655379831447
2901,0.36453820186599906
2902,0.3374037572869879
2903,0.29190006406358826
2904,0.421608155153264
2905,0.34582550805598133
2906,0.3610821188353661
2907,0.3978904974890227
2908,0.3832616636619912
2909,0.3324648502431842
2910,0.3546203080692365
2911,0.3337478769548565
2912,0.3712921539302281
2913,0.3842422924688891
2914,0.39057079992729093
2915,0.2655057802617229
2916,0.29312308847496116
2917,0.4155890004512002
2918,0.3007440932418972
2919,0.3418368120371169
2920,0.3033026008164432
2921,0.29737378900562694
2922,0.35628841608058925
2923,0.2775770710299632
2924,0.32174329687120196
2925,0.29028537454537195
2926,0.28850591705311546
2927,0.36253465378200955
2928,0.3075053840664772
2929,0.317938334653741
2930,0.3256243871759139
2931,0.32357436162001996
2932,0.2980932718648832
2933,0.396241076184197
2934,0.3533342831942763
2935,0.42343085229184263
2936,0.3021590588117151
2937,0.3484484782865045
2938,0.33806101057156956
2939,0.3364365685397628
2940,0.3632506073256141
2941,0.32938803826373153
2942,0.36902835711693216
2943,0.3270660063374611
2944,0.36261440604997963
2945,0.27709244951299716
2946,0.36805013924981633
2947,0.36198084575569744
2948,0.3915586469380048
2949,0.3216124771253508
2950,0.32432440624558234
2951,0.3722996560777836
2952,0.32162484204047015
2953,0.29568012253650444
2954,0.38097138537666364
2955,0.443986337736507
2956,0.35341334642575317
2957,0.37663647288629054
2958,0.39270907919813736
2959,0.3316585976870887
2960,0.35599983202714025
2961,0.3418627822023783
2962,0.35088804311228605
2963,0.34468256955455345
2964,0.3265196882759591
2965,0.3400850511334199
2966,0.34290795344392766
2967,0.3649425821143799
2968,0.3428546346019634
2969,0.46412203971048527
2970,0.3663149460678783
2971,0.3094141167114248
2972,0.3863841969335535
2973,0.33936986154367954
2974,0.37344774523580515
2975,0.28264051851253713
2976,0.36752954030866736
2977,0.3521012984233236
2978,0.34296964216403847
2979,0.4418551102347634
2980,0.3921910262456878
2981,0.3450841008151544
2982,0.36338136711171387
2983,0.41773771590262543
2984,0.3699055061694754
2985,0.29281904517962465
2986,0.2693578490667621
2987,0.3455172416343113
2988,0.38239757253247886
2989,0.3854300754919069
2990,0.3396466660334787
2991,0.35249185567147956
2992,0.37000360177473013
2993,0.3408792561665064
2994,0.30270447867082373
2995,0.3190317592028915
2996,0.35123174956099756
2997,0.26429025559364927
2998,0.37844188476252727
2999,0.3571569867531883
3000,0.36461847776706957
3001,0.35844958197334575
3002,0.34239320529475537
3003,0.3499103319582906
3004,0.367967270665007
3005,0.3461634551151067
3006,0.3623279013309473
3007,0.39945979047669944
3008,0.2829631576587497
3009,0.4009604377481235
3010,0.33235405254728523
3011,0.3359291387069554
3012,0.3374048572572006
3013,0.33177897104485066
3014,0.3763495674351569
3015,0.3734562371118635
3016,0.3463915686284875
3017,0.4101172030775988
3018,0.35072434887392134
3019,0.3719667040706627
3020,0.36287525074455695
3021,0.3360876558065238
3022,0.37169753815013085
3023,0.298318452253302
3024,0.37108110167340813
3025,0.30506630768027954
3026,0.37033514905694176
3027,0.34739149941892844
3028,0.2669312377415176
3029,0.38979025081822005
3030,0.3405226428877137
3031,0.28031601872492873
3032,0.37461920595110465
3033,0.32088414389752895
3034,0.29966649557048486
3035,0.3733943495072425
3036,0.3021800602405711
3037,0.338365750287406
3038,0.36460747532553883
3039,0.3363608663145117
3040,0.3090075045965843
3041,0.3669158395062686
3042,0.3339080122867526
3043,0.35088696083742965
3044,0.3057581851848088
3045,0.3757375434203083
3046,0.42302365204022063
3047,0.3554447562915617
3048,0.3528865378944692
3049,0.3661021965266693
3050,0.3096025305407881
3051,0.2931668725140528
3052,0.34897877778973063
3053,0.3790142180842677
3054,0.3796605760819065
3055,0.3600895378880318
3056,0.34082980883854885
3057,0.36906798075923053
3058,0.3993044660434779
3059,0.373487797621066
3060,0.37552434740525564
3061,0.2981346499798745
3062,0.33032248175152157
3063,0.32285564878622397
3064,0.4113384212911422
3065,0.4023815005260962
3066,0.29488655512984296
3067,0.3612282940893494
3068,0.3563543570066181
3069,0.3778564768349617
3070,0.348887801020183
3071,0.33771309283546636
3072,0.323974974906021
3073,0.29531755510347013
3074,0.3022865151295271
3075,0.3791146187395693
3076,0.3469768709430143
3077,0.3848847406367151
3078,0.4526482968119323
3079,0.3406235011100227
3080,0.3050065869437737
3081,0.3501211501790702
3082,0.33450242535930474
3083,0.2990607254411337
3084,0.3100289170067283
3085,0.4284053178758134
3086,0.41956350799247755
3087,0.3618322934569984
3088,0.35745660901320786
3089,0.3663449684497966
3090,0.36019554518778474
3091,0.3059408486876869
3092,0.35051064918340424
3093,0.3243942751734634
3094,0.4101433639471592
3095,0.34482662502597083
3096,0.3247503585786853
3097,0.4197117078542276
3098,0.322954742516945
3099,0.39857415003682073
3100,0.36483947929257
3101,0.3237716611676067
3102,0.2618410577028554
3103,0.34189965391076926
3104,0.3272311606811775
3105,0.4254299708502791
3106,0.3784016676241242
3107,0.3896168271023961
3108,0.385022477985121
3109,0.4130869752308248
3110,0.34382639486250977
3111,0.3967882932728606
3112,0.31305166520589633
3113,0.35054700976048236
3114,0.3152669652253346
3115,0.3902366089192011
3116,0.3162953879449657
3117,0.30270391534336083
3118,0.3524258790215655
3119,0.3410307093197149
3120,0.3888370215290551
3121,0.32011195336527587
3122,0.3073184877754942
3123,0.26589861899509826
3124,0.2992237754017215
3125,0.3338481644065885
3126,0.3503136209481035
3127,0.35692355140558485
3128,0.3954406928694487
3129,0.39106254594791734
3130,0.3419082341148285
3131,0.30623693177610223
3132,0.4212363594684807
3133,0.33897058651982537
3134,0.2914795082245045
3135,0.3375209566455428
3136,0.3982924982354117
3137,0.36900914925563644
3138,0.3636109507485257
3139,0.3481684446673383
3140,0.31451160466002026
3141,0.34390107026317196
3142,0.3750448520959746
3143,0.37724261049471863
3144,0.38156809043737194
3145,0.30224937707552746
3146,0.3557212851014091
3147,0.37840783382962373
3148,0.3240734516768642
3149,0.37611702272669056
3150,0.3194309571431595
3151,0.3577389614250097
3152,0.38237061075983814
3153,0.354664972165768
3154,0.34004471407670156
3155,0.3570094293129866
3156,0.35448128714729643
3157,0.4210453897324751
3158,0.37696525628663924
3159,0.4725769987496835
3160,0.3078766152081549
3161,0.32402499537249785
3162,0.34623309173145245
3163,0.38049397837978116
3164,0.3695329718821929
3165,0.33586852343740414
3166,0.33826118899729485
3167,0.34612575615233343
3168,0.35343082915451074
3169,0.38431971969215795
3170,0.3212507831742655
3171,0.3183209462284462
3172,0.2844081615338787
3173,0.43879092567977374
3174,0.32633185515500296
3175,0.35003548883680846
3176,0.39536229222362973
3177,0.3068721644936958
3178,0.3505876210315013
3179,0.2709329416552233
3180,0.35236051932013446
3181,0.3025555455524036
3182,0.3490061633098742
3183,0.3940844392178855
3184,0.299245589830889
3185,0.38401802443848876
3186,0.3302327605113047
3187,0.40749189739931513
3188,0.34304646728277843
3189,0.3873488703138408
3190,0.3403502613264564
3191,0.27215305167942105
3192,0.3474493039403135
3193,0.3881494147753064
3194,0.3610607378621782
3195,0.374296921092351
3196,0.3002427214013732
3197,0.4040023695892274
3198,0.3607397101427021
3199,0.3390272474581324
3200,0.36011569927969145
3201,0.2999029793240764
3202,0.3140496299546247
3203,0.30703439047267844
3204,0.3426825959563593
3205,0.4233389817654576
3206,0.3040746079620784
3207,0.3063887659313602
3208,0.3650080785151175
3209,0.3328011212472335
3210,0.3290564629438184
3211,0.3300831998608462
3212,0.38434692850485863
3213,0.3026557406245747
3214,0.34814368106576854
3215,0.37960328247825137
3216,0.3518505823986602
3217,0.3110854868826256
3218,0.2791689991175934
3219,0.3429674994086618
3220,0.29650987215370517
3221,0.44087369060052595
3222,0.38385895724538655
3223,0.3713788117092811
3224,0.3724029073173729
3225,0.29300932979794236
3226,0.36424167413085273
3227,0.36361612329602844
3228,0.3647776650679355
3229,0.38551875014204473
3230,0.4104733963067564
3231,0.3194124451002476
3232,0.38382091589118206
3233,0.41188947011269006
3234,0.29735443010487783
3235,0.40232510474039884
3236,0.3504890610112197
3237,0.3562502013647788
3238,0.35686417264830084
3239,0.4253858104380037
3240,0.3415006846023547
3241,0.4113813899791432
3242,0.32991108031307714
3243,0.3825181187961064
3244,0.42303084121851686
3245,0.378650678585323
3246,0.36327114827323026
3247,0.31293047563849186
3248,0.3759996071899794
3249,0.36882200820165423
3250,0.31879934516874364
3251,0.41366358245970414
3252,0.4063256074835677
3253,0.42900944776856287
3254,0.29596580550499363
3255,0.36774115550204867
3256,0.3736630693205316
3257,0.33071554857918084
3258,0.4042285692455936
3259,0.3387365697785527
3260,0.4485418190892507
3261,0.308099218123175
3262,0.30016381129151704
3263,0.3311376496000711
3264,0.3193232279780842
3265,0.3782986654757283
3266,0.3294334277961335
3267,0.38969827115657374
3268,0.3556991923273385
3269,0.36719388241419715
3270,0.4061770436447323
3271,0.3138931167515331
3272,0.3967584676871829
3273,0.4152789099975749
3274,0.3746843890359992
3275,0.42934814836764845
3276,0.39294453469853563
3277,0.3003210153794389
3278,0.31462722704309076
3279,0.3254873645545828
3280,0.3280185647882088
3281,0.41279578893830493
3282,0.282472533231084
3283,0.28428758698052237
3284,0.32464285836132145
3285,0.31617239400262376
3286,0.3717832497075868
3287,0.33904687641717635
3288,0.33088498184682313
3289,0.4217076820558967
3290,0.3609703592510809
3291,0.32854465621351725
3292,0.3077470670184881
3293,0.41809926698363853
3294,0.3150671664786051
3295,0.3004721562453283
3296,0.32462817044783554
3297,0.33304393912706054
3298,0.3103380280648955
3299,0.3621548359035054
3300,0.3252800790001462
3301,0.3012631314978469
3302,0.29884465610029576
3303,0.43844526708413367
3304,0.37212447824763917
3305,0.3905225072399898
3306,0.3674170676910853
3307,0.3461818763522846
3308,0.31538446881511106
3309,0.36612344222196613
3310,0.40358454132255916
3311,0.3271423053348457
3312,0.34279093233775937
3313,0.3568496813714943
3314,0.38380626738415424
3315,0.3074830382860938
3316,0.38443582502569473
3317,0.3812254811533875
3318,0.3583081787861069
3319,0.3060611585951398
3320,0.3323914907609571
3321,0.2871234947910035
3322,0.4795806318148035
3323,0.34788023631242915
3324,0.3172867665410841
3325,0.36481188644018836
3326,0.44460392782567304
3327,0.35558489310950403
3328,0.3057411715504541
3329,0.2962820320729733
3330,0.389896774458812
3331,0.31522370691851975
3332,0.357271262446341
3333,0.3672961036751792
3334,0.3133144470652103
3335,0.36307917456615924
3336,0.32904422785161147
3337,0.3603804148310572
3338,0.3896861752115357
3339,0.3537836136139556
3340,0.3269075555493415
3341,0.4190071034165421
3342,0.3197830570123137
3343,0.30883768106774756
3344,0.41325070761434857
3345,0.31470745812112355
3346,0.3626798180052031
3347,0.3563448464637142
3348,0.31683235820999656
3349,0.35436662974458333
3350,0.4184877396050526
3351,0.3836174740610172
3352,0.3445122934263094
3353,0.3467626675095761
3354,0.35523201781656066
3355,0.31448932133121765
3356,0.38770032971791135
3357,0.33305553702144186
3358,0.36039040117846755
3359,0.33607410776054714
3360,0.341122864154364
3361,0.30956632788761196
3362,0.32055263099090636
3363,0.3628783241137241
3364,0.3796456307465226
3365,0.3466763672369404
3366,0.388884037805417
3367,0.357999993198594
3368,0.3966851062180834
3369,0.34776347774995386
3370,0.26460516732153216
3371,0.32949815729753196
3372,0.3789371812216036
3373,0.36116871318491306
3374,0.35293595509482945
3375,0.36123118783287644
3376,0.36714981558691173
3377,0.35766783340882524
3378,0.3938513053650583
3379,0.3188384023689599
3380,0.34135456308150314
3381,0.4108882016988362
3382,0.294885327595205
3383,0.377202286281098
3384,0.3337647503142631
3385,0.40674223447833224
3386,0.4030370338126854
3387,0.37374209818861015
3388,0.37053143679006384
3389,0.36128141348048004
3390,0.33057073566602346
3391,0.33166790613097685
3392,0.39819544143355534
3393,0.3200339157045926
3394,0.418093108868546
3395,0.34895659339134166
3396,0.36201279420275556
3397,0.3278210369588952
3398,0.3647694639521024
3399,0.3788029787251386
3400,0.3372392012240364
3401,0.35483408891066226
3402,0.3536360626617787
3403,0.3619002592519318
3404,0.3286002581181018
3405,0.3421568705425373
3406,0.3543885822589625
3407,0.2938610003939548
3408,0.3160693574341935
3409,0.32852179455333275
3410,0.3512185867782427
3411,0.3120417184752542
3412,0.3953219529352765
3413,0.37583748146619333
3414,0.312429920498297
3415,0.32296201290057036
3416,0.3859451143593984
3417,0.36975552197222905
3418,0.35029859790153184
3419,0.3499913765159768
3420,0.3892228727395395
3421,0.33056529337415697
3422,0.3623398201291623
3423,0.33361425606753503
3424,0.34070390943915996
3425,0.3778758339753403
3426,0.35093495848099554
3427,0.33270004065932257
3428,0.3155087171805131
3429,0.3694535457527097
3430,0.3408213485483529
3431,0.33239339982377736
3432,0.33301305498778166
3433,0.39408077854610113
3434,0.3133960223273409
3435,0.3880424024252749
3436,0.31367338095216324
3437,0.42444661699845865
3438,0.30384001747773093
3439,0.31816000950715617
3440,0.3586124863471847
3441,0.37538431519195914
3442,0.43037752771300664
3443,0.3019046760701132
3444,0.3565430891955219
3445,0.28633139448516776
3446,0.33141844147247124
3447,0.3722274001126187
3448,0.3681004717939871
3449,0.3665999440272829
3450,0.3132708104143722
3451,0.3744879545735982
3452,0.3423607063222627
3453,0.3848870051987747
3454,0.37180941266171086
3455,0.3075661830967178
3456,0.44504860421335923
3457,0.3905616709027351
3458,0.3592639119707348
3459,0.39877928751140557
3460,0.3469506565999074
3461,0.37385835422271896
3462,0.33622128278870234
3463,0.3367719729920804
3464,0.3980168026974451
3465,0.3844945817914631
3466,0.3150338144883169
3467,0.34586407723568113
3468,0.3607695263429602
3469,0.4105408072243164
3470,0.3229439624332189
3471,0.2636796770655301
3472,0.33423487649520434
3473,0.3923927209144318
3474,0.36711952030872386
3475,0.3572681435783971
3476,0.33408487555308986
3477,0.29252857613291594
3478,0.3251699186061314
3479,0.3263565426169417
3480,0.3506306739065397
3481,0.37899709548760496
3482,0.2772699473255309
3483,0.37288531156928606
3484,0.3832347096658726
3485,0.3935768335406076
3486,0.3565028180814851
3487,0.4126464568004522
3488,0.36588824850050283
3489,0.3489294551967381
3490,0.40985163293644966
3491,0.35164867538777944
3492,0.3469504239949517
3493,0.3656100774588875
3494,0.354761285687613
3495,0.3323822576356732
3496,0.37486907163112404
3497,0.41269704404002816
3498,0.35193619562415357
3499,0.38160257981572787
3500,0.4314865596594224
3501,0.3128432005198052
3502,0.3039058787791218
3503,0.3119344113764928
3504,0.3267181835348212
3505,0.3152283121035362
3506,0.3571725812052282
3507,0.28084630475841266
3508,0.38617859463502624
3509,0.3390271030593972
3510,0.34898003655632603
3511,0.4013647941586376
3512,0.3789853268415819
3513,0.3331700347903723
3514,0.3570460849299968
3515,0.30524769014642184
3516,0.36112594246662955
3517,0.3388182925134977
3518,0.32793590001425743
3519,0.3565854666247681
3520,0.3037450049067667
3521,0.3447043263034688
3522,0.43587090718344035
3523,0.3404385128819807
3524,0.3605000106611089
3525,0.37464414283776515
3526,0.3857326827308385
3527,0.3436647052618631
3528,0.3518363958635855
3529,0.2936767971232954
3530,0.33991690292567434
3531,0.35220288443183945
3532,0.4139245855289162
3533,0.3332338874708274
3534,0.32751320954185514
3535,0.32970732532861824
3536,0.3769900938710311
3537,0.2997869159852731
3538,0.3778521832787809
3539,0.4074234011688378
3540,0.37684295773100684
3541,0.418326692737379
3542,0.3420484141431199
3543,0.27642318349274086
3544,0.3880581335860289
3545,0.4219881926913782
3546,0.40089082447299473
3547,0.3279301201794782
3548,0.33387644244026315
3549,0.4088285515038512
3550,0.3307673881760529
3551,0.35377698024843784
3552,0.3784736653160752
3553,0.34891406582321904
3554,0.35008367632570403
3555,0.4104149768492271
3556,0.42793546953836303
3557,0.37707365560107275
3558,0.3813714769049783
3559,0.2736741079452929
3560,0.33683368975259187
3561,0.3677285469846856
3562,0.3833617927618964
3563,0.38696251626224676
3564,0.27207152418415914
3565,0.3265652889559467
3566,0.367008585603783
3567,0.3150025883586034
3568,0.3098528961076856
3569,0.32446107690056625
3570,0.29490355642625854
3571,0.350030746469308
3572,0.3645945560549775
3573,0.32532711173066
3574,0.34156420511369
3575,0.31673649714541785
3576,0.3277157241669064
3577,0.3438679497034114
3578,0.34430109765297523
3579,0.32181698938197467
3580,0.33562262882487826
3581,0.3037541562484116
3582,0.35139630135501454
3583,0.3717225186996722
3584,0.3051374464711145
3585,0.31774034444565435
3586,0.3512435995303327
3587,0.33658273389181437
3588,0.32468486225536886
3589,0.40327259925411285
3590,0.3057924214449099
3591,0.41518451660175915
3592,0.3118976693647837
3593,0.3405470836314466
3594,0.3316008221358122
3595,0.3024692427259783
3596,0.41354014355511914
3597,0.310187054758738
3598,0.32885932029246234
3599,0.3547147708510785
3600,0.2944561603669471
3601,0.3178990835728963
3602,0.37508239825587264
3603,0.39547716891049056
3604,0.2772668444420301
3605,0.3731362479269831
3606,0.4005860620763877
3607,0.3796289802831616
3608,0.3423577551585568
3609,0.25258618148462597
3610,0.31404653851031794
3611,0.39618946928890697
3612,0.3026162448299159
3613,0.3296667933213797
3614,0.3889677255351973
3615,0.35670189477445646
3616,0.3219587969151889
3617,0.47258605186420777
3618,0.37383868823323496
3619,0.29547986694139805
3620,0.434145289413606
3621,0.40336548058092747
3622,0.3281339222443598
3623,0.30842843751694016
3624,0.33929827743376206
3625,0.34485887547421745
3626,0.3552974354029361
3627,0.37332532413517594
3628,0.3393870820814917
3629,0.3530947798537034
3630,0.3075514093723535
3631,0.324291763154422
3632,0.39202036359335635
3633,0.35660379658669195
3634,0.38020445276050596
3635,0.3459248034448672
3636,0.3085401795547291
3637,0.33002762513502937
3638,0.28006392897416355
3639,0.3625785871521119
3640,0.28096841611921874
3641,0.26223469058417814
3642,0.36336957724525965
3643,0.33107871352837526
3644,0.32565720177802504
3645,0.32067195783443303
3646,0.3353948525477466
3647,0.4113378921028521
3648,0.3514059121615287
3649,0.39296005561492464
3650,0.306021508312726
3651,0.3410076349494884
3652,0.3171699979936222
3653,0.3812869664086276
3654,0.395692946825295
3655,0.3648915128921848
3656,0.341673873702661
3657,0.29308778221181164
3658,0.37809683638842406
3659,0.39357626793863476
3660,0.2638716444005582
3661,0.2985436020528298
3662,0.2313545661661407
3663,0.3815547555706553
3664,0.40801575570576576
3665,0.3337028673110334
3666,0.33775032848294106
3667,0.31907210788664075
3668,0.32290652281569887
3669,0.4036005296984584
3670,0.3387208246850886
3671,0.4496324257472466
3672,0.38896215470886286
3673,0.37411939444934417
3674,0.2979824707588792
3675,0.34713815113096747
3676,0.36072918875547133
3677,0.3873229458202103
3678,0.3509082805153998
3679,0.3328961257879599
3680,0.3709187568730079
3681,0.361126922989464
3682,0.3113276094771691
3683,0.3437333014664259
3684,0.3680218044200312
3685,0.3608296314130035
3686,0.4344388843393836
3687,0.423634553772124
3688,0.37770162317755807
3689,0.280046962095311
3690,0.2781454489655104
3691,0.3632386353989778
3692,0.33418239565125685
3693,0.3785214286243406
3694,0.28147754469405983
3695,0.39194689692052576
3696,0.30139432980390257
3697,0.34673039825700824
3698,0.33557849847603594
3699,0.3784550977364214
3700,0.37572210576994136
3701,0.3624366352488724
3702,0.3855495432251823
3703,0.4451528738538051
3704,0.3078906536581485
3705,0.3494497681375486
3706,0.363659525443079
3707,0.35124640498122073
3708,0.31277143615773184
3709,0.38479131077645157
3710,0.36015976590962406
3711,0.3035798815009416
3712,0.39650412916431943
3713,0.37691768229642175
3714,0.40042867188618736
3715,0.3291384599563183
3716,0.2824556539159784
3717,0.3902527714316295
3718,0.35230745696478305
3719,0.41553738254558326
3720,0.3643878356568018
3721,0.4523051768314863
3722,0.40030848638162775
3723,0.3801405526944621
3724,0.34981502811459153
3725,0.30896616492275353
3726,0.35865650797914395
3727,0.3785728407810298
3728,0.41473377462879935
3729,0.34471206116788533
3730,0.35680905252803496
3731,0.323765052328707
3732,0.4200658882577706
3733,0.29927280035457704
3734,0.35450455724731267
3735,0.3406140004526521
3736,0.354736523258794
3737,0.4048604351323766
3738,0.30355377621366086
3739,0.3618710097161668
3740,0.4315823660623237
3741,0.32266290685740584
3742,0.4273336101090215
3743,0.40878765175266674
3744,0.25870778314999
3745,0.3710983491081885
3746,0.3087177624915398
3747,0.352821327745092
3748,0.32654279315943935
3749,0.3519747294324409
3750,0.3068129121672154
3751,0.3417862963347318
3752,0.3330775388574061
3753,0.3615575162887623
3754,0.35431968284018556
3755,0.3767704531040774
3756,0.3604141397621712
3757,0.3877171544126572
3758,0.29943246684836033
3759,0.33794898976886634
3760,0.3346755585557011
3761,0.33389059843353097
