draw,initial_service_hhi,current_service_hhi,hhi_change_current_minus_initial
473,0.2916100799758564,0.29054750767064036,-0.0010625723052160585
474,0.30348699763593384,0.31094260852069816,0.007455610884764319
475,0.3099944670791208,0.31754564659725365,0.007551179518132833
476,0.2820280669986419,0.29268711332427955,0.010659046325637633
477,0.3032355012323324,0.31603666817564513,0.012801166943312736
478,0.32632287108294356,0.33768925104371006,0.011366379960766504
479,0.29582264473618025,0.31678486997635935,0.0209622252401791
480,0.2976774307127408,0.31066093254866456,0.012983501835923783
481,0.2954862682963634,0.28455057592676425,-0.010935692369599126
482,0.3249207786328655,0.32410215783914287,-0.0008186207937226353
483,0.32004803581308783,0.33452165384035,0.014473618027262158
484,0.3020534681354057,0.3118115285951411,0.00975806045973543
485,0.29795722046174744,0.31708289321462707,0.01912567275287963
486,0.28563704039032245,0.29618731452140235,0.010550274131079895
487,0.3064169307378905,0.3120994919772647,0.0056825612393742175
488,0.28212237814999247,0.28708314471103064,0.004960766561038166
489,0.32086854282983757,0.326769277199336,0.00590073436949845
490,0.29902293647200845,0.2964388109250038,-0.0025841255470046565
491,0.29641366128464364,0.31339469845581214,0.0169810371711685
492,0.2963382123635632,0.3127458377345204,0.01640762537095719
493,0.30329208792314266,0.3076090236909612,0.004316935767818553
494,0.3037447814496253,0.3158178663045118,0.012073084854886507
495,0.30311918414566674,0.3179549569941151,0.014835772848448336
496,0.29162265479603644,0.29861299733413815,0.006990342538101713
497,0.3048136411649313,0.3029085559076505,-0.0019050852572808363
498,0.33257255671243907,0.35035712489311405,0.017784568180674976
499,0.3126980534178362,0.3305153161309793,0.0178172627131431
500,0.2751590714752779,0.2913397213419848,0.01618064986670692
501,0.29661485840752483,0.2902960112670389,-0.006318847140485917
502,0.29439540264574215,0.28477943765404157,-0.009615964991700587
503,0.33019905940345046,0.3225032694532468,-0.007695789950203646
504,0.29796979528192746,0.28765655651124183,-0.010313238770685629
505,0.2935497459886324,0.2903978673104975,-0.003151878678134934
506,0.304753910769076,0.29987488053920835,-0.004879030229867631
507,0.2805348071022584,0.2773596650067904,-0.003175142095468042
508,0.32007632915849304,0.32972435994165283,0.009648030783159789
509,0.3119121271565816,0.31722373120064384,0.005311604044062224
510,0.33285863387153564,0.3381136512247876,0.005255017353251956
511,0.29669030732860524,0.2982684472612042,0.0015781399325989764
512,0.28910769076002213,0.28207773753835325,-0.007029953221668883
513,0.3002552688496554,0.30197801921432527,0.001722750364669845
514,0.30448355213520445,0.31204164780443633,0.007558095669231879
515,0.29446456415673256,0.29672174437905546,0.0022571802223229076
516,0.3114940143855942,0.3120208993511393,0.0005268849655450936
517,0.2731313817212414,0.2769962527035863,0.0038648709823448923
518,0.31618442231276095,0.3331723756350284,0.016987953322267435
519,0.2827856999144912,0.29342085408178664,0.010635154167295435
520,0.3407273275992154,0.33454680348071014,-0.006180524118505282
521,0.30420690609124285,0.3165333735727579,0.012326467481515058
522,0.30441753432925905,0.30144673306171726,-0.0029708012675417894
523,0.2785071173482219,0.2849831497409587,0.0064760323927367525
524,0.2728484482671898,0.27487550928021726,0.0020270610130274647
525,0.27725592274030475,0.2858778481967708,0.008621925456466062
526,0.304216337206378,0.30857602736280876,0.004359690156430784
527,0.33449964790503495,0.3452165384035008,0.010716890498465859
528,0.2737978471907851,0.2829510587998592,0.009153211609074119
529,0.2909499019164026,0.30909851114129067,0.01814860922488809
530,0.3246881444595342,0.3173633117046426,-0.007324832754891597
531,0.2701008500578441,0.28983074292037625,0.019729892862532128
532,0.2791987324581258,0.28937553442985764,0.01017680197173182
533,0.30433579799808863,0.30342726724007846,-0.0009085307580101731
534,0.2986771289170565,0.30551531613097926,0.006838187213922764
535,0.3187654041547206,0.3345512046677732,0.015785800513052617
536,0.3003307177707359,0.30425406166691815,0.003923343896182263
537,0.29307504652683475,0.2976346763241286,0.0045596297972938515
538,0.30124239223379107,0.30241813792062777,0.0011757456868367044
539,0.29406216991097023,0.29971769528695735,0.005655525375987125
540,0.3042666364870983,0.3088721643780494,0.004605527890951089
541,0.3064420803782506,0.3420401388260148,0.0355980584477642
542,0.28933089381821836,0.2926122931442081,0.0032813993259897534
543,0.29393642170916956,0.29019541270559834,-0.0037410090035712162
544,0.3066212715658166,0.30770899351139275,0.0010877219455761589
545,0.30997560484885067,0.3128753583823751,0.0028997535335244518
546,0.2560107640460741,0.25839180624717073,0.0023810422010966392
547,0.29683177405563094,0.3214469845581208,0.02461521050248988
548,0.3115097329108194,0.3286680750465269,0.017158342135707494
549,0.30091544690910926,0.294189804335798,-0.0067256425733112635
550,0.30109778180172025,0.2955302801669936,-0.005567501634726635
551,0.29861425481615606,0.2907361299733414,-0.007878124842814638
552,0.3185547759167044,0.32187892963130627,0.003324153714601874
553,0.30509343091393787,0.30361903324782463,-0.0014743976661132363
554,0.31052260952668376,0.30191451637241584,-0.008608093154267915
555,0.3196833660278658,0.30804411246919167,-0.011639253558674123
556,0.3079039032241839,0.2985287460389316,-0.00937515718525228
557,0.2995636537397515,0.2955032443036065,-0.004060409436144996
558,0.31879998491021583,0.3109715306071123,-0.007828454303103527
559,0.3081742618580554,0.30261304763341884,-0.005561214224636568
560,0.3032512197575575,0.30530908908002613,0.002057869322468653
561,0.2728327297419647,0.2774005331723756,0.0045678034304109105
562,0.3147666113374579,0.3220021628690709,0.007235551531612983
563,0.30238670087017755,0.29286756199386343,-0.009519138876314115
564,0.28957295910668474,0.30242442533071784,0.012851466224033103
565,0.29643881092500374,0.31858684170816354,0.0221480307831598
566,0.32678185201951615,0.33485362909310395,0.008071777073587805
567,0.309145666716966,0.3020723303656757,-0.007073336351290316
568,0.3152381670942106,0.31987450329460276,0.004636336200392166
569,0.28468135405663697,0.28452165384035,-0.00015970021628697317
570,0.26256224535989137,0.2612984759317941,-0.00126376942809725
571,0.2798526231074896,0.2762763442482773,-0.0035762788592123007
572,0.29432624113475175,0.31067979477893465,0.016353553644182894
573,0.3081805492681455,0.30280166993611995,-0.005378879332025521
574,0.31045973542578337,0.31576568080076456,0.005305945374981191
575,0.2902268497560485,0.29820620190131286,0.007979352145264351
576,0.29184900155927773,0.3104723102459635,0.01862330868668577
577,0.2864229666515769,0.28080768070016604,-0.005615285951410864
578,0.28063226195865404,0.29221681504954483,0.011584553090890792
579,0.31108847643478693,0.3124767365826669,0.0013882601478799605
580,0.33281776570595045,0.3482263216136009,0.015408555907650445
581,0.3116040440621699,0.3219091091997385,0.01030506513756857
582,0.34617536844223123,0.3443312710628238,-0.001844097379407439
583,0.30029928072028567,0.3038290327448318,0.00352975202454614
584,0.3022358030280167,0.30447537850208745,0.0022395754740707208
585,0.31354056636990096,0.3215922237312006,0.008051657361299647
586,0.3226384487701826,0.3371013782002917,0.014462929430109073
587,0.3013492782053217,0.31846989588048896,0.01712061767516726
588,0.3698286052009456,0.3587520748453298,-0.011076530355615843
589,0.30961722247371865,0.316544062169911,0.006926839696192344
590,0.2970298274734671,0.28947361802726224,-0.007556209446204887
591,0.3169609174588803,0.2876138021226296,-0.029347115336250673
592,0.29884060157939746,0.3159800814848348,0.01713947990543735
593,0.31188069010613145,0.3186698355213521,0.006789145415220632
594,0.2793119058397465,0.2916427745083245,0.012330868668577966
595,0.29470662944519893,0.300535687339671,0.005829057894472078
596,0.3001075147125396,0.3109715306071123,0.010864015894572698
597,0.3176996881444596,0.3106093757859262,-0.007090312358533413
598,0.3032166390020623,0.30902306222021025,0.005806423218147949
599,0.29821814798048385,0.29577234545546,-0.0024458025250238546
600,0.3183755847291384,0.32405311604044057,0.005677531311302164
601,0.30731603038076555,0.31760223328806403,0.01028620290729848
602,0.3113714098888386,0.323248327548916,0.011876917660077424
603,0.29365348825511794,0.29752527538856194,0.0038717871334439935
604,0.29290528645440367,0.29777174186409133,0.0048664554096876644
605,0.2995888033801116,0.30137065539962776,0.0017818520195161391
606,0.2837225240179066,0.28913284040038234,0.005410316382475744
607,0.283621925456466,0.2900350837483024,0.006413158291836418
608,0.2956843217141995,0.30906518786781345,0.013380866153613946
609,0.31823097429706765,0.32515467028821476,0.006923695991147116
610,0.3174450480358131,0.30279789749006597,-0.014647150545747112
611,0.30090287208892913,0.31133997283838843,0.010437100749459305
612,0.2906921181027112,0.28245246717971934,-0.008239650922991837
613,0.31375748201800713,0.33200291735828175,0.01824543534027462
614,0.31140599064433383,0.3152784065187868,0.0038724158744529724
615,0.3007676927719934,0.31078668075046534,0.01001898797847195
616,0.2954516875408682,0.3072254916754691,0.011773804134600885
617,0.302462149791258,0.31042515467028825,0.007963004879030233
618,0.3084917760676022,0.33205195915698404,0.023560183089381848
619,0.292785825662693,0.30775363412303197,0.01496780846033896
620,0.31002904783461593,0.32434233690458225,0.014313289069966317
621,0.31683202555203455,0.32158719380312856,0.004755168251094011
622,0.30021754438911524,0.28852296162164887,-0.011694582767466377
623,0.2787114581761481,0.2657650520597556,-0.012946406116392528
624,0.29385154167295413,0.29435264825712987,0.0005011065841757367
625,0.3351566822594437,0.3610545244203009,0.02589784216085722
626,0.29791635229616215,0.2914151702630653,-0.006501182033096853
627,0.31411900809818427,0.3182586389014637,0.004139630803279448
628,0.28213180926512754,0.28435189376791914,0.002220084502791597
629,0.3144648156531363,0.313917810975303,-0.0005470046778332516
630,0.3146534379558372,0.32424425330717765,0.009590815351340432
631,0.311088476434787,0.32086351290176557,0.009775036466978582
632,0.2860142849957245,0.29055379508073037,0.00453951008500586
633,0.29087445299532216,0.3117499119762586,0.020875458980936457
634,0.29266636487098235,0.2945965997686233,0.0019302348976409367
635,0.317954328253106,0.32390976309038777,0.005955434837281781
636,0.3141881696091746,0.3272754137115839,0.013087244102409301
637,0.32768723907248126,0.32778783763392183,0.000100598561440568
638,0.29991260499974853,0.31269176600774606,0.01277916100799753
639,0.3170866656606811,0.326937779789749,0.009851114129067862
640,0.3159549318444746,0.3318998038328052,0.01594487198833061
641,0.3155525375987123,0.329039032241839,0.013486494643126679
642,0.2902394245762286,0.3034907700819879,0.013251345505759293
643,0.3030751722750365,0.28743146723001867,-0.01564370504501783
644,0.296127584125547,0.2904997233539561,-0.005627860771590942
645,0.29842563251345505,0.3033021477792867,0.00487651526583166
646,0.29220109652431975,0.3031707409084049,0.010969644384085153
647,0.3067941753432927,0.2982244353905739,-0.008569739952718758
648,0.3198751320356119,0.32008827523766403,0.000213143202052124
649,0.3206547708867763,0.3260826920175041,0.00542792113072782
650,0.3236758714350385,0.3357791358583572,0.012103264423318716
651,0.2756306272320306,0.2704768371812284,-0.005153790050802187
652,0.29586980031185556,0.30136499673054673,0.005495196418691173
653,0.3146597253659273,0.31521930486394045,0.000559579498013163
654,0.30074568683667824,0.2876188320507017,-0.013126854785976527
655,0.29124541019063427,0.3054235199436648,0.014178109753030521
656,0.2932636688295358,0.28211609073990246,-0.011147578089633348
657,0.2809340576429757,0.28520320909410996,0.004269151451134268
658,0.3131884714048589,0.30123107489562895,-0.011957396509229945
659,0.30097832101000954,0.31515014335295005,0.01417182234294051
660,0.2896358332075852,0.296313062723203,0.006677229515617833
661,0.2826127961370152,0.280798249585031,-0.001814546551984153
662,0.29655827171671445,0.3077536341230321,0.011195362406317633
663,0.29374465570142344,0.3025910416981037,0.00884638599668025
664,0.30387367335647103,0.30251873648206834,-0.0013549368744026902
665,0.32269503546099293,0.3313119309893868,0.008616895528393897
666,0.285385543986721,0.28923846888989485,0.003852924903173849
667,0.288196016296967,0.2831761480810825,-0.005019868215884515
668,0.3015913434937881,0.31202530053820227,0.010433957044414188
669,0.2803053166339722,0.28659021175997185,0.006284895125999668
670,0.3083314471103063,0.32666364870982345,0.01833220159951715
671,0.29777174186409133,0.29872868567979466,0.0009569438157033261
672,0.29506815552537596,0.3046463960565364,0.009578240531160409
673,0.33254111966198885,0.3527802927418138,0.020239173079824924
674,0.3117423670841507,0.3145779890347568,0.0028356219506061042
675,0.27520622705095316,0.2917018761631709,0.016495649112217736
676,0.298237010210754,0.30122415874452996,0.002987148533775963
677,0.2922388209848599,0.30331723756350293,0.011078416578643002
678,0.28624063175896586,0.29121397314018416,0.004973341381218299
679,0.32546149590060863,0.31101302751370663,-0.014448468386902003
680,0.2934711533625069,0.3003810170514562,0.006909863688949303
681,0.3027073587847694,0.30634776922690005,0.0036404104421306482
682,0.3266152356521301,0.33673607967406066,0.010120844021930586
683,0.2808208842613551,0.28879835018359246,0.007977465922237359
684,0.3028739751521553,0.30387933202555206,0.0010053568733967566
685,0.30410316382475727,0.2933768422111564,-0.010726321613600875
686,0.2818237261707157,0.28919445701926466,0.007370730848548945
687,0.3054486695840249,0.31459936622906287,0.009150696645037981
688,0.2830717770735878,0.30100095568633367,0.017929178612745844
689,0.3131004476635984,0.32936597756652086,0.01626552990292246
690,0.2980923997786831,0.3054360947638448,0.007343694985161686
691,0.2812232785071173,0.2846247673658267,0.0034014888587093894
692,0.30183026507720945,0.3178285800513052,0.015998314974095762
693,0.3021855037472964,0.294182888184699,-0.008002615562597404
694,0.29693551632211657,0.28944343845883,-0.007492077863286539
695,0.2861903324782456,0.2854207534832252,-0.0007695789950203924
696,0.3136317338162064,0.31926713947990537,0.005635405663698967
697,0.30447726472511444,0.3128338614757809,0.008356596750666467
698,0.2942696544439415,0.2892359539258589,-0.005033700518082607
699,0.26766762235300035,0.274284492731754,0.0066168703787536365
700,0.3049299582515971,0.3158568482470701,0.010926889995473033
701,0.3089696192344449,0.306154116996127,-0.0028155022383178907
702,0.289962778532267,0.2850938081585434,-0.00486897037372358
703,0.2891045470549772,0.30152972687490565,0.012425179819928467
704,0.3309504049092098,0.3347486293446005,0.0037982244353906847
705,0.2924997485035964,0.29902419395402646,0.006524445450430072
706,0.29436396559529193,0.28739814395654145,-0.00696582163875048
707,0.31864908706805495,0.31247422161863087,-0.006174865449424083
708,0.30843518937679193,0.3188094160253508,0.01037422664855886
709,0.28434183391177503,0.28542326844726124,0.0010814345354862032
710,0.2868316483074292,0.29209106684774405,0.005259418540314864
711,0.2903840350082994,0.2830654896634978,-0.007318545344801586
712,0.288026256224536,0.3173614254816156,0.02933516925707963
713,0.3032103515919723,0.30667974447965396,0.003469392887681666
714,0.3342355766812535,0.3369951209697701,0.002759544288516602
715,0.2891391278104723,0.28743649715809055,-0.0017026306523817425
716,0.2896012524520899,0.3108401237362306,0.021238871284140703
717,0.32835999195211507,0.3289887329611187,0.0006287410090036194
718,0.30297771741864093,0.3087809969317439,0.0058032795131029435
719,0.287142875106886,0.2963885116442835,0.009245636537397461
720,0.2873346411146321,0.2752596700367185,-0.01207497107791361
721,0.2819871988330567,0.2923192998340124,0.010332101000955718
722,0.2929995976057542,0.29081786630451184,-0.0021817313012423845
723,0.30506513756853276,0.30249421558271716,-0.0025709219858155996
724,0.3182183994768875,0.31903890649363714,0.0008205070167496276
725,0.28622176952869577,0.2846335697399527,-0.0015881997887430832
726,0.29537309491474273,0.2967500377244605,0.001376942809717785
727,0.31569086062069307,0.3077762687993561,-0.00791459182133697
728,0.28025187364820686,0.29526055027413106,0.0150086766259242
729,0.31463457572556713,0.3225051556762738,0.007870579950706669
730,0.3166465469543786,0.31610331472259956,-0.000543232231779045
731,0.30820255520346057,0.31709672551682516,0.008894170313364591
732,0.2959169558875308,0.29247145515819123,-0.003445500729339579
733,0.31199700719279716,0.331340224334792,0.01934321714199483
734,0.3237418892409839,0.32676613349429107,0.0030242442533071623
735,0.27985891051757966,0.2807756149087068,0.0009167043911271211
736,0.3255558070519592,0.339785473567728,0.01422966651576879
737,0.32772496353302144,0.3323223177908556,0.004597354257834141
738,0.3139869724862934,0.3138725416226548,-0.00011443086363860377
739,0.29521590966249184,0.30804536995120974,0.012829460288717898
740,0.3327297419646899,0.3279343342890197,-0.004795407675670216
741,0.2986708415069665,0.3104157235551532,0.011744882048186689
742,0.29416276847241085,0.29876200895327193,0.004599240480861078
743,0.28621548211860576,0.2949304612444042,0.008714979125798439
744,0.29215394094864444,0.292603490770082,0.00044954982143757816
745,0.27707673155273876,0.2798997786831648,0.0028230471304260263
746,0.27816759720336004,0.28325285448418097,0.005085257280820932
747,0.28744152708616266,0.2778343644685881,-0.00960716261757455
748,0.28248390423016956,0.27685478597656055,-0.005629118253609011
749,0.27651715205472566,0.2851013530506514,0.008584200995925717
750,0.29581950103113525,0.29730270107137474,0.0014832000402394963
751,0.29056008249082044,0.3072996831145315,0.01673960062371105
752,0.2923299884311655,0.304747623358986,0.012417634927820498
753,0.3125911674463055,0.3231697349227906,0.010578567476485112
754,0.34233690458226446,0.3650017604748252,0.02266485589256073
755,0.335383029022685,0.34083421357074595,0.005451184548060928
756,0.2943859715306071,0.2975127005683819,0.0031267290377748336
757,0.2822166893013431,0.2935528896936774,0.011336200392334295
758,0.3008211357577587,0.3003810170514562,-0.0004401187063025058
759,0.3286209194708516,0.3451253709571953,0.01650445148634372
760,0.30530405915195413,0.31298475931794173,0.007680700165987597
761,0.29078328554901667,0.29196971983300646,0.0011864342839897901
762,0.28886876917660076,0.2988582063276495,0.009989437151048719
763,0.31024281977767715,0.3180052562748353,0.007762436497158132
764,0.3385990392837383,0.35983916804989685,0.02124012876615855
765,0.2655047532820281,0.2689439666012776,0.0034392133192495122
766,0.301223530003521,0.30241059302851964,0.001187063024998658
767,0.34042553191489355,0.3403878074543534,-3.7724460540178306e-05
768,0.2954642623610482,0.296118153010412,0.0006538906493637753
769,0.30583848900960714,0.2979779689150446,-0.007860520094562562
770,0.291723253357477,0.2982935969015643,0.006570343544087309
771,0.33772823298626825,0.3295388813439967,-0.008189351642271525
772,0.2766586187817514,0.26460125245209,-0.012057366329661423
773,0.28783763392183487,0.2829271666415171,-0.004910467280317743
774,0.2974070720788693,0.29199989940143856,-0.005407172677430738
775,0.3112456616870379,0.3184007343694985,0.007155072682460628
776,0.2898936170212766,0.2937603742266485,0.00386675720537194
777,0.2970486897037372,0.2922954076756703,-0.0047532820280669075
778,0.29509959257582613,0.3102755143101454,0.015175921734319253
779,0.30763668829535734,0.3051487601227303,-0.002487928172627052
780,0.28824002816759725,0.2950140837986018,0.0067740556310045275
781,0.2899753533524471,0.30567501634726624,0.01569966299481912
782,0.2895195161209194,0.30942357024294537,0.01990405412202595
783,0.31726271314320204,0.3353578793823248,0.018095166239122773
784,0.31534190936069617,0.3174595090790202,0.002117599718324037
785,0.3274388863739249,0.331186811528595,0.003747925154670151
786,0.3131193098938685,0.3235186861827876,0.010399376288919127
787,0.3106169206780343,0.3129621246416176,0.0023452039635832866
788,0.29199361199134855,0.2793810673507369,-0.012612544640611623
789,0.30300286705900104,0.3063553141190081,0.003352447060007091
790,0.2879696695337257,0.3073543835823148,0.019384714048589102
791,0.3400985865902117,0.3437540868165585,0.0036555002263468084
792,0.29851679995976055,0.3029494240732357,0.00443262411347517
793,0.3183189980383281,0.3292842412353503,0.01096524319702219
794,0.30324178864242235,0.31266535888536795,0.0094235702429456
795,0.3144711030632262,0.3134657461898295,-0.001005356873396701
796,0.28431668427141493,0.29597857250641313,0.011661888234998197
797,0.3021792163372064,0.30201574367486544,-0.0001634726623409577
798,0.30397112821286654,0.32433667823550116,0.020365550022634626
799,0.3262159851114129,0.332201599517127,0.005985614405714101
800,0.2984287762185001,0.29761832905789454,-0.0008104471606055763
801,0.3010726321613601,0.301575624968563,0.0005029928072028955
802,0.29884688898948747,0.29724988682661835,-0.0015970021628691211
803,0.3416295709471355,0.3475139580503999,0.0058843871032644435
804,0.332905789447211,0.33662290629244007,0.0037171168452290737
805,0.3051217242593431,0.3202775262813742,0.015155802022031095
806,0.2982935969015643,0.3108526985564107,0.01255910165484636
807,0.29168552889693683,0.28497686233086866,-0.006708666566068167
808,0.3013052663346914,0.3037133443991751,0.0024080780644836763
809,0.2988217393491273,0.29673431919923554,-0.002087420149891772
810,0.30755180825914197,0.31843468638398464,0.010882878124842676
811,0.29701410894824204,0.307045671746894,0.010031562798651972
812,0.3134305366933253,0.3213243800613651,0.007893843368039777
813,0.2765140083496806,0.2958037825059101,0.01928977415622951
814,0.29318193249836527,0.3019975101856044,0.008815577687239118
815,0.27670891806247166,0.2853572506413159,0.008648332578844231
816,0.2877181731301242,0.29419986419194205,0.00648169106181784
817,0.2924651677481012,0.3087162366078165,0.01625106885971528
818,0.30893818218399477,0.3071022584377044,-0.00183592374629038
819,0.2858759619737438,0.28900709219858156,0.0031311302248377415
820,0.283109501534128,0.2796048991499422,-0.0035046023841858176
821,0.27672149288265174,0.26741235350334497,-0.009309139379306774
822,0.29773716110859616,0.28806272320305826,-0.009674437905537903
823,0.2751119158996026,0.2831673457069564,0.008055429807353798
824,0.29339570444142643,0.29991700618681155,0.006521301745385122
825,0.2866618882349983,0.29235891051757956,0.005697022282581288
826,0.29305618429656455,0.29806096272823296,0.005004778431668411
827,0.29709270157436757,0.2929210049796288,-0.004171696594738761
828,0.3299790000502993,0.3283889140385293,-0.0015900860117699644
829,0.32143126603289573,0.3192683969619234,-0.002162869070972351
830,0.2969889593078819,0.28739437151048736,-0.009594587797394527
831,0.28188345656657116,0.2881733816206429,0.006289925054071721
832,0.27241776067602236,0.26886034404708015,-0.0035574166289422116
833,0.32859576983049144,0.3345499471857552,0.005954177355263768
834,0.3123836829133343,0.32808963331824353,0.01570595040490924
835,0.2968883607464413,0.3003256878426639,0.0034373270962225755
836,0.2915849303354962,0.299815150143353,0.00823021980785682
837,0.2797771741864092,0.2787586137518234,-0.001018560434585758
838,0.2873346411146321,0.2926487601227302,0.005314119008098139
839,0.33578542326844724,0.3381369146421206,0.0023514913736733534
840,0.3191646546954378,0.3135229616216488,-0.005641693073789034
841,0.2663409788240028,0.29187855238670085,0.025537573562698035
842,0.28758613751823353,0.2978949751018561,0.010308837583622554
843,0.27792867561993867,0.29482546149590066,0.016896785875961995
844,0.2976397062522006,0.3064559126804487,0.008816206428248097
845,0.3129244001810774,0.3187427694783965,0.005818369297319104
846,0.3115443136663146,0.32052462149791255,0.008980307831597978
847,0.29890976309038775,0.3033612494341331,0.00445148634374537
848,0.3041346008752075,0.3097366832654293,0.0056020823902218075
849,0.3007173934912731,0.29594713545596296,-0.004770258035310115
850,0.31399954730647356,0.3084842311754942,-0.005515316130979386
851,0.3151815804034002,0.29821814798048385,-0.01696343242291637
852,0.3048765152658317,0.3191992354509331,0.01432272018510139
853,0.3198091142296665,0.33711206679744476,0.01730295256777825
854,0.29538252602987775,0.300701674966048,0.005319148936170248
855,0.3074732156330165,0.321133242794628,0.013660027161611521
856,0.3077247120366179,0.30869297319048344,0.0009682611538655572
857,0.28929945676776825,0.29551770534681354,0.0062182485790452935
858,0.3052286102308737,0.3047947789346613,-0.0004338312962124391
859,0.2972310245963483,0.3025828680649867,0.005351843468638373
860,0.27660831950103115,0.28096926713947995,0.004360947638448798
861,0.31795747195815105,0.3262926915145113,0.00833521955636024
862,0.34199424073235757,0.3517900256526332,0.009795784920275608
863,0.3181932498365273,0.3253168854685378,0.0071236356320105165
864,0.2851843468638398,0.28112330868668584,-0.004061038177153975
865,0.3066935767818521,0.30369448216890493,-0.002999094612947173
866,0.28928688194758817,0.29654318193249835,0.007256299984910175
867,0.28077058498063473,0.29358055429807356,0.01280996931743883
868,0.30605540465771336,0.313018711332428,0.00696330667471462
869,0.2923677128917057,0.30197173180423525,0.009604018912529544
870,0.30528519692168404,0.30575046526834665,0.0004652683466626062
871,0.3062848951259997,0.3090362657813994,0.0027513706553997097
872,0.3161152608017706,0.3182372617071576,0.0021220009053870004
873,0.30106634475127003,0.31014410743926357,0.00907776268799354
874,0.30559013631105075,0.30442445048035816,-0.0011656858306925977
875,0.2890982596448871,0.29258211357577585,0.003483853930888736
876,0.3201549217846184,0.3278104723102459,0.007655550525627497
877,0.2726598259644887,0.2847668628338615,0.012107036869372811
878,0.28679078014184395,0.2890636788893919,0.0022728987475479356
879,0.3061277098737489,0.3169470851566823,0.010819375282933419
880,0.29288328051908863,0.29496881444595346,0.0020855339268648354
881,0.300707962376138,0.2997962879130828,-0.0009116744630551787
882,0.3114248528746039,0.30333987223982695,-0.008084980634776973
883,0.31480433579799805,0.3212074342336904,0.006403098435692367
884,0.3249113475177305,0.33060459735425785,0.005693249836527359
885,0.3075015089784216,0.320952165384035,0.013450656405613381
886,0.3129369750012575,0.32846184799557365,0.015524872994316152
887,0.3118555404657713,0.33211986318595643,0.020264322720185135
888,0.30419118756601776,0.3176500176047482,0.01345883003873044
889,0.2962030330466275,0.30194909712791107,0.005746064081283586
890,0.3193249836527338,0.32450895327196816,0.005183969619234341
891,0.29872742819777676,0.3009594587797395,0.0022320305819627517
892,0.3325474070720789,0.3457119863185957,0.013164579246516761
893,0.2963476434786983,0.3128829032744831,0.016535259795784796
894,0.2816351038680147,0.28824631557768726,0.006611211709672549
895,0.29335797998088625,0.302643227201851,0.009285247220964743
896,0.3031349026708918,0.2955837231527589,-0.007551179518132944
897,0.33149740958704293,0.33879835018359233,0.007300940596549399
898,0.3055555555555556,0.31043458578542327,0.004879030229867687
899,0.2857565011820331,0.2967783310698657,0.011021829887832568
900,0.29319450731854535,0.2954894120014084,0.0022949046828630304
901,0.31215104874000305,0.30996303002867065,-0.0021880187113323957
902,0.28615889542779543,0.2933491776067602,0.00719028217896478
903,0.35438986972486297,0.34763090387807455,-0.006758965846788423
904,0.2964262361048237,0.31188069010613145,0.015454454001307738
905,0.3286680750465268,0.3490958704290529,0.020427795382526093
906,0.35516322116593735,0.36191715708465366,0.006753935918716314
907,0.3006450882752376,0.30024898143956547,-0.00039610683567214977
908,0.31453397716412657,0.3207490820381269,0.006215104874000343
909,0.2916163673859465,0.29008852673406765,-0.0015278406518788312
910,0.2918301393290076,0.2888172124138625,-0.0030129269151450977
911,0.29608042854987177,0.29446645037975955,-0.001613978170112218
912,0.30798878326039936,0.31609325486645534,0.008104471606055985
913,0.3136285901111614,0.31203095920728324,-0.0015976309038781555
914,0.30738519189175595,0.32693840853075806,0.019553216639002113
915,0.30482621598511145,0.31418816960917456,0.009361953624063113
916,0.28229842563251345,0.273237010210754,-0.009061415421759422
917,0.2739676072632161,0.27342123132639207,-0.0005463759368240506
918,0.30551783109501535,0.31446607313515407,0.00894824204013872
919,0.3031160404406217,0.2901765504753282,-0.012939489965293482
920,0.33721895276897546,0.34527312509431113,0.008054172325335673
921,0.2861148835571651,0.30856659624767363,0.022451712690508552
922,0.29745737135958955,0.3094298576530355,0.011972486293445939
923,0.2921696594738695,0.2962250389819426,0.004055379508073054
924,0.33649904431366634,0.3497233539560383,0.013224309642371979
925,0.3263480207233037,0.33173633117046425,0.005388310447160538
926,0.3088218650973291,0.3199128564961521,0.01109099139882297
927,0.30572845933303155,0.30806108847643476,0.0023326291434032087
928,0.27571865097329107,0.2903802625622453,0.014661611588954238
929,0.30990329963281527,0.30858923092399776,-0.0013140687088175063
930,0.3102899753533524,0.30879357175192396,-0.001496403601428442
931,0.3240908405009809,0.3248830541723254,0.0007922136713444661
932,0.3004658970876717,0.3123113776972989,0.011845480609627201
933,0.2953730949147428,0.3041220260550274,0.008748931140284633
934,0.2873755092802173,0.2878590111161411,0.00048350183592377194
935,0.32066734570695643,0.31553996277853225,-0.0051273829284241845
936,0.3102491071877672,0.31365059604647655,0.003401488858709334
937,0.29094361450631256,0.296834917760676,0.005891303254363434
938,0.2844267139479906,0.28728434183391177,0.002857627885921199
939,0.30335496202404305,0.3185604345857855,0.015205472561742428
940,0.32600221316835165,0.3430781902318797,0.017075977063528036
941,0.3174890599064434,0.3372692520496957,0.01978019214325233
942,0.32255671243901207,0.32588778230471294,0.003331069865700864
943,0.31326392032593936,0.3066181278607716,-0.006645792465167777
944,0.2830277652029576,0.28857326090236907,0.005545495699411485
945,0.3125408681655853,0.3268384387103265,0.014297570544741178
946,0.30253131130224836,0.30443639655952925,0.0019050852572808918
947,0.28930260047281325,0.2946626175745687,0.005360017101755432
